Generated Tasks:
ID    Utilisation  Period       Deadline     WCET        
538976304 0.341093     2314885530819496480 3904674981576191536 538976288   
538976288 0.104542     3467807035425300512 2314885530818453536 540024864   
169877536 0.016151     2314885530818453536 2314885599537930272 538982451   
538976288 0.497670     3977292205153853472 2314885531239199541 538976288   
538980384 0.157196     2314885531086888992 729618461984038944 538976288   
538976304 0.084246     2314885530818453536 2314885530818453552 807411744   
538976288 0.006224     3832625088381005360 2314903123004497952 540019232   
538976288 0.207596     2314885530818453536 2314885599168831520 538976288   
774905888 0.344196     2314885599537930272 2314885530818453536 538976288   
538980384 0.051629     2314885531239067702 2314885530818457632 538976288   
538976288 0.154265     729618461984038944 3328195446976815152 807411744   
960049464 0.298496     2314885530818453552 2314903123004497952 538976288   
538976288 0.256616     2314903123004497952 2314885530818453536 859188785   
540024864 0.384781     2314885599168831520 3905801967941787680 538976288   
538981938 0.072499     2314885530818453536 2314885530818457632 538976288   
538976288 0.046499     2314885530818457632 2319389130445824032 876099376   
538976288 0.515484     3328195446976815152 2314912026841854769 538976288   
807411744 0.056761     2314903123004497952 2314885530818453536 538976304   
1632897568 0.472390     3471765380366226720 8521103172044861488 1409953840  
978657383 0.014298     2319389130445824032 2314885530818453536 538980384   
807411744 0.176182     2314905395412414773 2314885531086888992 538976304   
538976288 0.264460     2314885530818453536 2314885530819496480 538976288   
892743216 0.039620     2314885530819502112 3467807035425300512 538976288   
538976288 0.034625     3467807035425306937 2314885530818453536 774905888   
538976288 0.408182     2319364941190012960 3905516086092636192 538980384   
825504561 0.196086     2314885530818453536 2314885531086888992 538976288   
538976288 0.665626     2314885531086888992 2314885530818453536 808661043   
538976304 0.012206     2314885530819496480 3688502186443091504 538976288   
538976288 0.273301     3467807035425300512 2314885530818453536 540024864   
169877536 0.091661     2314885530818453536 2314885599537930272 538982711   
538976288 0.076234     3473733471818489888 2314885531239002674 538976288   
538980384 0.162711     2314885531086888992 729618461984038944 538976288   
538976304 0.293148     2314885530818453536 2314885530818453552 807411744   
538976288 0.100183     3760561992405954098 2314903123004497952 540019232   
538976288 0.125999     2314885530818453536 2314885599168831520 538976288   
774905888 0.072003     2314885599537930272 2314885530818453536 538976288   
538980384 0.264432     2314885531239199793 2314885530818457632 538976288   
538976288 0.138047     729618461984038944 3328195446976815152 807411744   
909325360 0.542550     2314885530818453552 2314903123004497952 538976288   
538976288 0.156545     2314903123004497952 2314885530818453536 842608176   
540024864 0.253358     2314885599168831520 4121416198148595744 538976288   
538981426 0.124424     2314885530818453536 2314885530818457632 538976288   
538976288 0.072592     2314885530818457632 2319389130445824032 892746033   
538976288 0.112481     3328758396930236464 2314910897181767734 538976288   
807411744 0.073677     2314903123004497952 2314885530818453536 538976304   
540019232 0.186897     2314885530818453536 2314885530819502112 538976288   
538976288 0.201617     3617850859153530912 3467807035425304630 169877536   
538976288 0.050890     2314885530818457632 2319364941190012960 538976288   
538976288 0.374054     2319389130445824032 2314885530818453536 538980384   
807411744 0.152778     2314909806310404401 2314885531086888992 538976304   
538976288 0.069627     2314885530818453536 2314885530819496480 538976288   
942681648 0.109898     2314885530819502112 3467807035425300512 538976288   
538976288 0.058471     3467807035425306934 2314885530818453536 774905888   
538976288 0.128991     2319364941190012960 4050757178370301984 538980384   
808792889 0.174189     2314885530818453536 2314885531086888992 538976288   
538976288 0.023315     2314885531086888992 2314885530818453536 892810292   
538976304 0.015882     2314885530819496480 3616727192680082992 538976288   
538976288 0.157611     3467807035425300512 2314885530818453536 540024864   
169877536 0.037750     2314885530818453536 2314885599537930272 538980915   
538976288 0.351782     3474577901043589152 2314885531138734384 538976288   
538980384 0.457165     2314885531086888992 729618461984038944 538976288   
538976304 0.135206     2314885530818453536 2314885530818453552 807411744   
538976288 0.092765     4122263947417431600 2314903123004497952 540019232   
538976288 0.218872     2314885530818453536 2314885599168831520 538976288   
774971424 0.412325     2314885599537930272 2314885530818453536 538976288   
538980384 0.351707     2314885531189194806 2314885530818457632 538976288   
538976288 0.580567     729618461984038944 3328195446976815152 807411744   
808727601 0.180436     2314885530818453552 2314903123004497952 538976288   
538976288 0.073980     2314903123004497952 2314885530818453536 875638320   
540024864 0.418681     2314885599168831520 4120848858738597920 538976288   
538980406 0.024567     2314885530818453536 2314885530818457632 538976288   
538976288 0.001173     2314885530818457632 2319389130445824032 926167865   
538976288 0.080828     3328195446976815152 2314909797754156850 538976288   
807411744 0.110633     2314903123004497952 2314885530818453536 538976304   
540019232 0.117266     124865       0            0           
0     0.203861     0            0            0           
0     0.000115     0            0            0           
0     0.010030     0            0            0           
0     0.384410     0            0            0           
0     0.383546     0            0            0           
0     0.177654     0            0            0           
0     0.026827     0            0            0           
0     0.059848     0            0            0           
0     0.355490     0            0            0           
0     0.184128     0            0            0           
0     0.351460     0            0            0           
0     0.522277     0            0            0           
0     0.221752     0            0            0           
0     0.085194     0            0            0           
0     0.017041     0            0            0           
0     0.130712     0            0            0           
0     0.051947     0            0            0           
0     0.171116     0            0            0           
0     0.358645     0            0            0           
0     0.417732     0            0            0           
0     0.111212     0            0            0           
0     0.208472     0            0            0           
0     0.338731     0            0            0           
0     0.882204     0            0            0           
0     0.527985     0            0            0           
0     0.223828     0            0            0           
0     0.020858     0            0            0           
0     0.540795     0            0            0           
0     0.790330     0            0            0           
0     0.141787     0            0            0           
0     0.088049     0            0            0           
0     0.184870     0            0            0           
0     0.142833     0            0            0           
0     0.103525     0            0            0           
0     0.115467     0            0            0           
0     0.084921     0            0            0           
0     0.676873     0            0            0           
0     0.161739     0            0            0           
0     0.177482     0            0            0           
0     0.301534     0            0            0           
0     0.027355     0            0            0           
0     0.100682     0            0            0           
0     0.238076     0            0            0           
0     0.304758     0            0            0           
0     0.259276     0            0            0           
0     0.293877     0            0            0           
0     0.053938     0            0            0           
0     0.554964     0            0            0           
0     0.076016     0            0            0           
0     0.009349     0            0            0           
0     0.321093     0            0            0           
0     0.258073     0            0            0           
0     0.223398     0            0            0           
0     0.180358     0            0            0           
0     0.246905     0            0            0           
0     0.179996     0            0            0           
0     0.058477     0            0            0           
0     0.327043     0            0            0           
0     0.147012     0            0            0           
0     0.053040     0            0            0           
0     0.073906     0            0            0           
0     0.412243     0            0            0           
0     0.354586     0            0            0           
0     0.331771     0            0            0           
0     0.061983     0            0            0           
0     0.060100     0            0            0           
0     0.031960     0            0            0           
0     0.053092     0            0            0           
0     0.335911     0            0            0           
0     0.265688     0            0            0           
0     0.000179     0            0            0           
0     0.546683     0            0            0           
0     0.025101     0            0            0           
0     0.238698     0            0            0           
0     0.250106     0            0            0           
0     0.367496     0            0            0           
0     0.122537     0            0            0           
0     0.564165     0            0            0           
0     0.294813     0            0            0           
0     0.289882     0            0            0           
0     0.808559     0            0            0           
0     0.161169     0            0            0           
0     0.129426     0            0            0           
0     0.205215     0            0            0           
0     0.032718     0            0            0           
0     0.041712     0            0            0           
0     0.054613     0            0            0           
0     0.103220     0            0            0           
0     0.936296     0            0            0           
0     0.271802     0            0            0           
0     0.192889     0            0            0           
0     0.067209     0            0            0           
0     0.188821     0            0            0           
0     0.119168     0            0            0           
0     0.020848     0            0            0           
0     0.426122     0            0            0           
0     0.243042     0            0            0           
0     0.054721     3835151757444656688 2314903123004497952 540019232   
538976288 0.024077     2314885530818453536 2314885599168831520 538976288   
774905888 0.144432     2314885599537930272 2314885530818453536 538976288   
538980384 0.701806     2314885531087941680 2314885530818457632 538976288   
538976288 0.023894     729618461984038944 3328476921953525808 807411744   
859124273 0.116222     2314885530818453552 2314903123004497952 538976288   
538976288 0.018141     2314903123004497952 2314885530818453536 842280496   
540024864 0.318979     2314885599168831520 3617860759053148192 538976288   
538982709 0.033520     2314885530818453536 2314885530818457632 538976288   
538976288 0.502240     2314885530818457632 2319389130445824032 892483888   
538976288 0.057767     3328195446976815152 2314904330227496244 538976288   
807411744 0.019827     2314903123004497952 2314885530818453536 538976304   
540019232 0.232881     2314885530818453536 2314885530819502112 538976288   
538976288 0.004955     3474303057732444192 3467807035425305396 169877536   
538976288 0.016676     2314885530818457632 2319364941190012960 538976288   
538976288 0.060547     2319389130445824032 2314885530818453536 538980384   
807411744 0.144661     2314913117746771251 2314885531086888992 538976304   
538976288 0.266230     2314885530818453536 2314885530819496480 538976288   
959655472 0.108267     2314885530819502112 3467807035425300512 538976288   
538976288 0.245519     3467807035425305137 2314885530818453536 774905888   
538976288 0.722797     2319364941190012960 3976729255200432160 538980384   
892876338 0.333222     2314885530818453536 2314885531086888992 538976288   
538976288 0.229314     2314885531086888992 2314885530818453536 909325876   
538976304 0.252965     2314885530819496480 3473735696931434033 538976288   
538976288 0.116694     3467807035425300512 2314885530818453536 540024864   
169877536 0.853810     2314885530818453536 2314885599537930272 538982197   
538976288 0.081124     3618693089119445024 2314885531172156471 538976288   
538980384 0.451128     2314885531086888992 729618461984038944 538976288   
538976304 0.017436     2314885530818453536 2314885530818453552 807411744   
538976288 0.051670     4123383237486587440 2314903123004497952 540019232   
538976288 0.185481     2314885530818453536 2314885599168831520 538976288   
774905888 0.077042     2314885599537930272 2314885530818453536 538976288   
538980384 0.084097     6055705632510589554 2322262155608552559 1310747507  
774911537 0.031337     2314903123003060272 2314885530818453536 774905914   
540024864 0.071777     2314885599168831520 3835157250640650272 538976288   
538981427 0.125840     2314885530818453536 2314885530818457632 538976288   
538976288 0.180521     2314885530818457632 2319389130445824032 859125044   
538976288 0.100005     3328195446976815152 2314910910083576882 538976288   
807411744 0.065516     2314903123004497952 2314885530818453536 538976304   
540019232 0.284100     2314885530818453536 2314885530819502112 538976288   
538976288 0.077827     3618135632665124896 3467807035425305138 169877536   
538976288 0.155390     2314885530818457632 2319364941190012960 538976288   
538976288 0.387921     2319389130445824032 2314885530818453536 538980384   
807411744 0.003968     2314908719750853940 2314885531086888992 538976304   
538976288 0.167224     2314885530818453536 2314885530819496480 538976288   
842083889 0.551585     2314885530819502112 3467807035425300512 538976288   
538976288 0.064361     3467807035425306681 2314885530818453536 774905888   
538976288 0.015809     2319364941190012960 4122814768113262624 538980384   
808662322 0.222696     2314885530818453536 2314885531086888992 538976288   
538976288 0.237129     2314885531086888992 2314885530818453536 909719604   
538976304 0.299578     2314885530819496480 3473742289756630577 538976288   
538976288 0.204038     3467807035425300512 2314885530818453536 540024864   
169877536 0.142841     2314885530818453536 2314885599537930272 538982192   
538976288 0.127694     3473733476113457184 2314885531222553905 538976288   
538980384 0.094535     2314885531086888992 729618461984038944 538976288   
538976304 0.677207     2314885530818453536 2314885530818453552 807411744   
538976288 0.119311     3834310652507336240 2314903123004497952 540019232   
538976288 0.251653     2314885530818453536 2314885599168831520 538976288   
774905888 0.403576     2314885599537930272 2314885530818453536 538976288   
538980384 0.150529     2314885531138339892 2314885530818457632 538976288   
538976288 0.652597     729618461984038944 3328476921953525808 807411744   
825243184 0.126144     2314885530818453552 2314903123004497952 538976288   
538976288 0.383903     2314903123004497952 2314885530818453536 875769392   
540024864 0.069518     2314885599168831520 3689633596759416864 538976288   
538981686 0.188853     2314885530818453536 2314885530818457632 538976288   
538976288 0.039282     2314885530818457632 2319389130445824032 876164404   
538976288 0.290052     3328195446976815152 2314907594469749811 538976288   
807411744 0.054484     2314903123004497952 2314885530818453536 538976304   
540019232 0.163130     2314885530818453536 2314885530819502112 538976288   
538976288 0.017065     3906370406863478816 3467807035425304627 169877536   
538976288 0.005274     2314885530818457632 2319364941190012960 538976288   
538976288 0.476884     2319389130445824032 2314885530818453536 538980384   
807411744 0.178514     2314907628795867445 2314885531086888992 538976304   
538976288 0.380887     2314885530818453536 2314885530819496480 538976288   
909192752 0.477062     2314885530819502112 3467807035425300512 538976288   
538976288 0.035122     3467807035425304889 2314885530818453536 774905888   
538976288 0.281282     2319364941190012960 3472607584796549152 538980384   
926233141 0.041112     2314885530818453536 2314885531086888992 538976288   
538976288 0.053045     2314885531086888992 2314885530818453536 959918128   
538976304 0.117159     2314885530819496480 3761684585204887088 538976288   
538976288 0.417737     3467807035425300512 2314885530818453536 540024864   
169877536 0.008524     2314885530818453536 2314885599537930272 538982454   
538976288 0.025911     4123377730951585824 2314885531188671799 538976288   
538980384 0.101776     2314885531086888992 729618461984038944 538976288   
538976304 0.135998     2314885530818453536 2314885530818453552 807411744   
538976288 0.134855     3761690108583161392 2314903123004497952 540019232   
538976288 0.098489     2314885530818453536 2314885599168831520 538976288   
774971424 0.736006     2314885599537930272 2314885530818453536 538976288   
538980384 0.042993     2314885531087942200 2314885530818457632 538976288   
538976288 0.054572     729618461984038944 3328195446976815152 807411744   
875769905 0.133183     2314885530818453552 2314903123004497952 538976288   
538976288 0.044539     2314903123004497952 2314885530818453536 825503280   
540024864 0.290682     2314885599168831520 3545231414673809440 538976288   
538982453 0.102315     2314885530818453536 2314885530818457632 538976288   
538976288 0.153458     2314885530818457632 2319389130445824032 809055800   
538976288 0.126237     3328195446976815152 2314906490679866929 538976288   
807411744 0.215520     2314903123004497952 2314885530818453536 538976304   
540019232 0.108545     2314885530818453536 2314885530819502112 538976288   
538976288 0.318272     3618136736471785504 3467807035425305145 169877536   
538976288 0.121142     2314885530818457632 2319364941190012960 538976288   
Task Number: 300
Total U: 60.000000
Avg U: 0.200000
Generated Tasks:
ID    Utilisation  Period       Deadline     WCET        
---   -----------  ------       --------     ----        
538976288 0.078849     3467807035425300512 2314885530818453536 540024864   
169877536 0.178568     2314885530818453536 2314885599537930272 538980660   
538976288 0.420526     3905234611115925536 2314885531122086960 538976288   
538980384 0.050804     2314885531086888992 729618461984038944 538976288   
538976304 0.024304     2314885530818453536 2314885530818453552 807411744   
538976288 0.307921     4050483426148625968 2314903123004497952 540019232   
538976288 0.031704     2314885530818453536 2314885599168831520 538976288   
774905888 0.096777     2314885599537930272 2314885530818453536 538976288   
538980384 0.189126     2314885531138865456 2314885530818457632 538976288   
538976288 0.119337     729618461984038944 3329321346883657776 807411744   
842413622 0.240189     2314885530818453552 2314903123004497952 538976288   
538976288 0.961330     2314903123004497952 2314885530818453536 925904433   
540024864 0.084446     2314885599168831520 3689912885597773856 538976288   
538981944 0.275021     2314885530818453536 2314885530818457632 538976288   
538976288 0.031065     2314885530818457632 2319389130445824032 876033332   
538976288 0.344023     3328195446976815152 2314905399757649459 538976288   
807411744 0.038654     2314903123004497952 2314885530818453536 538976304   
540019232 0.289489     2314885530818453536 2314885530819502112 538976288   
538976288 0.024600     4049923753087410208 3467807035425304888 169877536   
538976288 0.034171     2314885530818457632 2319364941190012960 538976288   
538976288 0.595357     2319389130445824032 2314885530818453536 538980384   
807411744 0.137256     2314909789214356272 2314885531086888992 538976304   
538976288 0.318372     2314885530818453536 2314885530819496480 538976288   
875572784 0.023117     2314885530819502112 3467807035425300512 538976288   
538976288 0.051957     3467807035425306931 2314885530818453536 774905888   
538976288 0.023864     2319364941190012960 3617567184917635104 538980384   
808858677 0.301577     2314885530818453536 2314885531086888992 538976288   
538976288 0.294693     2314885531086888992 2314885530818453536 892679473   
538976304 0.378763     2314885530819496480 3904674981576191536 538976288   
538976288 1.177737     3467807035425300512 2314885530818453536 540024864   
169877536 0.126373     2314885530818453536 2314885599537930272 538982451   
538976288 0.838981     3977292205153853472 2314885531239199541 538976288   
538980384 0.169504     2314885531086888992 729618461984038944 538976288   
538976304 0.028585     2314885530818453536 2314885530818453552 807411744   
538976288 0.029020     3832625088381005360 2314903123004497952 540019232   
538976288 0.215430     2314885530818453536 2314885599168831520 538976288   
774905888 0.400996     2314885599537930272 2314885530818453536 538976288   
538980384 0.064805     2314885531239067702 2314885530818457632 538976288   
538976288 0.460837     729618461984038944 3328195446976815152 807411744   
960049464 0.064903     2314885530818453552 2314903123004497952 538976288   
538976288 0.222932     2314903123004497952 2314885530818453536 859188785   
540024864 0.119185     2314885599168831520 3905801967941787680 538976288   
538981938 0.049346     2314885530818453536 2314885530818457632 538976288   
538976288 0.438809     2314885530818457632 2319389130445824032 876099376   
538976288 0.759924     3328195446976815152 2314912026841854769 538976288   
807411744 0.086517     2314903123004497952 2314885530818453536 538976304   
1632897568 0.175331     3471765380366226720 8521103172044861488 1409953840  
978657383 0.010140     2319389130445824032 2314885530818453536 538980384   
807411744 0.601609     2314905395412414773 2314885531086888992 538976304   
538976288 0.220927     2314885530818453536 2314885530819496480 538976288   
892743216 0.046034     2314885530819502112 3467807035425300512 538976288   
538976288 0.387139     3467807035425306937 2314885530818453536 774905888   
538976288 0.631147     2319364941190012960 3905516086092636192 538980384   
825504561 0.472887     2314885530818453536 2314885531086888992 538976288   
538976288 0.473003     2314885531086888992 2314885530818453536 808661043   
538976304 0.007035     2314885530819496480 3688502186443091504 538976288   
538976288 0.600788     3467807035425300512 2314885530818453536 540024864   
169877536 0.160156     2314885530818453536 2314885599537930272 538982711   
538976288 0.312854     3473733471818489888 2314885531239002674 538976288   
538980384 0.254946     2314885531086888992 729618461984038944 538976288   
538976304 0.149266     2314885530818453536 2314885530818453552 807411744   
538976288 1.101796     3760561992405954098 2314903123004497952 540019232   
538976288 0.210472     2314885530818453536 2314885599168831520 538976288   
774905888 0.505157     2314885599537930272 2314885530818453536 538976288   
538980384 0.019175     2314885531239199793 2314885530818457632 538976288   
538976288 0.271434     729618461984038944 3328195446976815152 807411744   
909325360 0.113917     2314885530818453552 2314903123004497952 538976288   
538976288 0.479025     2314903123004497952 2314885530818453536 842608176   
540024864 0.458786     2314885599168831520 4121416198148595744 538976288   
538981426 0.026556     2314885530818453536 2314885530818457632 538976288   
538976288 1.151589     2314885530818457632 2319389130445824032 892746033   
538976288 0.103288     3328758396930236464 2314910897181767734 538976288   
807411744 0.157421     2314903123004497952 2314885530818453536 538976304   
540019232 0.040335     2314885530818453536 2314885530819502112 538976288   
538976288 0.012963     3617850859153530912 3467807035425304630 169877536   
538976288 0.117090     2314885530818457632 2319364941190012960 538976288   
538976288 0.141878     2319389130445824032 2314885530818453536 538980384   
807411744 0.199224     2314909806310404401 2314885531086888992 538976304   
538976288 0.132816     2314885530818453536 2314885530819496480 538976288   
942681648 0.078132     2314885530819502112 3467807035425300512 538976288   
538976288 1.216318     3467807035425306934 2314885530818453536 774905888   
538976288 0.204773     2319364941190012960 4050757178370301984 538980384   
808792889 0.825047     2314885530818453536 2314885531086888992 538976288   
538976288 0.578427     2314885531086888992 2314885530818453536 892810292   
538976304 0.094461     2314885530819496480 3616727192680082992 538976288   
538976288 0.383942     3467807035425300512 2314885530818453536 540024864   
169877536 0.625772     2314885530818453536 2314885599537930272 538980915   
538976288 0.039209     3474577901043589152 2314885531138734384 538976288   
538980384 0.037954     2314885531086888992 729618461984038944 538976288   
538976304 0.216974     2314885530818453536 2314885530818453552 807411744   
538976288 0.351851     4122263947417431600 2314903123004497952 540019232   
538976288 0.212382     2314885530818453536 2314885599168831520 538976288   
774971424 0.200144     2314885599537930272 2314885530818453536 538976288   
538980384 0.059507     2314885531189194806 2314885530818457632 538976288   
538976288 0.112382     729618461984038944 3328195446976815152 807411744   
808727601 0.240014     2314885530818453552 2314903123004497952 538976288   
538976288 0.443942     2314903123004497952 2314885530818453536 875638320   
540024864 0.294140     2314885599168831520 4120848858738597920 538976288   
538980406 0.122068     2314885530818453536 2314885530818457632 538976288   
538976288 0.237904     2314885530818457632 2319389130445824032 926167865   
538976288 0.369626     3328195446976815152 2314909797754156850 538976288   
807411744 0.111659     2314903123004497952 2314885530818453536 538976304   
540019232 0.534524     124865       0            0           
0     0.030859     0            0            0           
0     0.172648     0            0            0           
0     0.616346     0            0            0           
0     0.164378     0            0            0           
0     0.486986     0            0            0           
0     0.126225     0            0            0           
0     0.439960     0            0            0           
0     0.002749     0            0            0           
0     0.117581     0            0            0           
0     0.085648     0            0            0           
0     0.884910     0            0            0           
0     0.054347     0            0            0           
0     0.219980     0            0            0           
0     0.333910     0            0            0           
0     0.009095     0            0            0           
0     0.308834     0            0            0           
0     0.463965     0            0            0           
0     0.241660     0            0            0           
0     0.114013     0            0            0           
0     0.098290     0            0            0           
0     0.002906     0            0            0           
0     0.207930     0            0            0           
0     0.270580     0            0            0           
0     0.254640     0            0            0           
0     0.086517     0            0            0           
0     0.063910     0            0            0           
0     0.660608     0            0            0           
0     0.471270     0            0            0           
0     0.660750     0            0            0           
0     0.059474     0            0            0           
0     0.284162     0            0            0           
0     1.075792     0            0            0           
0     0.284821     0            0            0           
0     0.187631     0            0            0           
0     0.149297     0            0            0           
0     0.153081     0            0            0           
0     0.480094     0            0            0           
0     0.043510     0            0            0           
0     0.158497     0            0            0           
0     0.029407     0            0            0           
0     0.147158     0            0            0           
0     0.129581     0            0            0           
0     0.092338     0            0            0           
0     0.656487     0            0            0           
0     1.253427     0            0            0           
0     0.102713     0            0            0           
0     0.214862     0            0            0           
0     0.443577     0            0            0           
0     0.527860     0            0            0           
0     0.495663     0            0            0           
0     0.003836     0            0            0           
0     0.542369     0            0            0           
0     0.097880     0            0            0           
0     0.279070     0            0            0           
0     0.144423     0            0            0           
0     0.222616     0            0            0           
0     0.459176     0            0            0           
0     0.084524     0            0            0           
0     0.099822     0            0            0           
0     0.324035     0            0            0           
0     0.166160     0            0            0           
0     0.617856     0            0            0           
0     0.293850     0            0            0           
0     1.455296     0            0            0           
0     0.110602     0            0            0           
0     1.078620     0            0            0           
0     0.144166     0            0            0           
0     0.022706     0            0            0           
0     0.031248     0            0            0           
0     0.449543     0            0            0           
0     0.054136     0            0            0           
0     0.195737     0            0            0           
0     0.028068     0            0            0           
0     0.166148     0            0            0           
0     0.126375     0            0            0           
0     0.021153     0            0            0           
0     0.368885     0            0            0           
0     0.540357     0            0            0           
0     0.540287     0            0            0           
0     0.213237     0            0            0           
0     0.294663     0            0            0           
0     0.560072     0            0            0           
0     0.114077     0            0            0           
0     0.632911     0            0            0           
0     0.165991     0            0            0           
0     0.346922     0            0            0           
0     0.142541     0            0            0           
0     0.056637     0            0            0           
0     0.710294     0            0            0           
0     0.313454     0            0            0           
0     0.503126     0            0            0           
0     0.108581     0            0            0           
0     0.205679     0            0            0           
0     0.157774     0            0            0           
0     0.105281     0            0            0           
0     0.472674     0            0            0           
0     0.141856     0            0            0           
0     0.339871     3835151757444656688 2314903123004497952 540019232   
538976288 0.585732     2314885530818453536 2314885599168831520 538976288   
774905888 0.192519     2314885599537930272 2314885530818453536 538976288   
538980384 0.167869     2314885531087941680 2314885530818457632 538976288   
538976288 1.415082     729618461984038944 3328476921953525808 807411744   
859124273 0.731761     2314885530818453552 2314903123004497952 538976288   
538976288 0.207703     2314903123004497952 2314885530818453536 842280496   
540024864 0.156010     2314885599168831520 3617860759053148192 538976288   
538982709 0.080205     2314885530818453536 2314885530818457632 538976288   
538976288 0.252547     2314885530818457632 2319389130445824032 892483888   
538976288 0.020957     3328195446976815152 2314904330227496244 538976288   
807411744 0.009874     2314903123004497952 2314885530818453536 538976304   
540019232 0.144026     2314885530818453536 2314885530819502112 538976288   
538976288 0.259809     3474303057732444192 3467807035425305396 169877536   
538976288 0.325221     2314885530818457632 2319364941190012960 538976288   
538976288 0.064243     2319389130445824032 2314885530818453536 538980384   
807411744 0.609923     2314913117746771251 2314885531086888992 538976304   
538976288 0.218969     2314885530818453536 2314885530819496480 538976288   
959655472 0.286233     2314885530819502112 3467807035425300512 538976288   
538976288 0.229208     3467807035425305137 2314885530818453536 774905888   
538976288 0.605312     2319364941190012960 3976729255200432160 538980384   
892876338 0.439546     2314885530818453536 2314885531086888992 538976288   
538976288 0.159669     2314885531086888992 2314885530818453536 909325876   
538976304 0.202963     2314885530819496480 3473735696931434033 538976288   
538976288 0.247907     3467807035425300512 2314885530818453536 540024864   
169877536 0.368283     2314885530818453536 2314885599537930272 538982197   
538976288 0.853633     3618693089119445024 2314885531172156471 538976288   
538980384 0.766111     2314885531086888992 729618461984038944 538976288   
538976304 0.895742     2314885530818453536 2314885530818453552 807411744   
538976288 0.362096     4123383237486587440 2314903123004497952 540019232   
538976288 0.092524     2314885530818453536 2314885599168831520 538976288   
774905888 0.276140     2314885599537930272 2314885530818453536 538976288   
538980384 0.230411     6055705632510589554 2322262155608552559 1310747507  
774911537 0.379981     2314903123003060272 2314885530818453536 774905914   
540024864 1.224034     2314885599168831520 3835157250640650272 538976288   
538981427 0.212465     2314885530818453536 2314885530818457632 538976288   
538976288 0.277523     2314885530818457632 2319389130445824032 859125044   
538976288 0.189657     3328195446976815152 2314910910083576882 538976288   
807411744 0.674536     2314903123004497952 2314885530818453536 538976304   
540019232 0.512181     2314885530818453536 2314885530819502112 538976288   
538976288 0.002030     3618135632665124896 3467807035425305138 169877536   
538976288 0.916059     2314885530818457632 2319364941190012960 538976288   
538976288 0.547772     2319389130445824032 2314885530818453536 538980384   
807411744 0.128793     2314908719750853940 2314885531086888992 538976304   
538976288 0.200031     2314885530818453536 2314885530819496480 538976288   
842083889 0.187988     2314885530819502112 3467807035425300512 538976288   
538976288 0.225378     3467807035425306681 2314885530818453536 774905888   
538976288 0.121873     2319364941190012960 4122814768113262624 538980384   
808662322 0.918466     2314885530818453536 2314885531086888992 538976288   
538976288 0.034227     2314885531086888992 2314885530818453536 909719604   
538976304 0.516935     2314885530819496480 3473742289756630577 538976288   
538976288 0.449551     3467807035425300512 2314885530818453536 540024864   
169877536 0.525553     2314885530818453536 2314885599537930272 538982192   
538976288 0.068069     3473733476113457184 2314885531222553905 538976288   
538980384 0.081963     2314885531086888992 729618461984038944 538976288   
538976304 0.133268     2314885530818453536 2314885530818453552 807411744   
538976288 0.613734     3834310652507336240 2314903123004497952 540019232   
538976288 0.054714     2314885530818453536 2314885599168831520 538976288   
774905888 0.093698     2314885599537930272 2314885530818453536 538976288   
538980384 0.502681     2314885531138339892 2314885530818457632 538976288   
538976288 0.558024     729618461984038944 3328476921953525808 807411744   
825243184 0.212769     2314885530818453552 2314903123004497952 538976288   
538976288 0.147787     2314903123004497952 2314885530818453536 875769392   
540024864 0.135965     2314885599168831520 3689633596759416864 538976288   
538981686 0.076249     2314885530818453536 2314885530818457632 538976288   
538976288 0.145835     2314885530818457632 2319389130445824032 876164404   
538976288 0.626890     3328195446976815152 2314907594469749811 538976288   
807411744 0.504187     2314903123004497952 2314885530818453536 538976304   
540019232 0.529091     2314885530818453536 2314885530819502112 538976288   
538976288 0.404041     3906370406863478816 3467807035425304627 169877536   
538976288 0.282525     2314885530818457632 2319364941190012960 538976288   
538976288 0.516205     2319389130445824032 2314885530818453536 538980384   
807411744 0.337509     2314907628795867445 2314885531086888992 538976304   
538976288 0.179205     2314885530818453536 2314885530819496480 538976288   
909192752 0.064983     2314885530819502112 3467807035425300512 538976288   
538976288 0.069752     3467807035425304889 2314885530818453536 774905888   
538976288 0.944554     2319364941190012960 3472607584796549152 538980384   
926233141 0.344573     2314885530818453536 2314885531086888992 538976288   
538976288 0.202702     2314885531086888992 2314885530818453536 959918128   
538976304 0.627407     2314885530819496480 3761684585204887088 538976288   
538976288 0.442344     3467807035425300512 2314885530818453536 540024864   
169877536 0.110008     2314885530818453536 2314885599537930272 538982454   
538976288 0.282528     4123377730951585824 2314885531188671799 538976288   
538980384 0.268805     2314885531086888992 729618461984038944 538976288   
538976304 0.203305     2314885530818453536 2314885530818453552 807411744   
538976288 0.721212     3761690108583161392 2314903123004497952 540019232   
538976288 0.015844     2314885530818453536 2314885599168831520 538976288   
774971424 0.131949     2314885599537930272 2314885530818453536 538976288   
538980384 0.032908     2314885531087942200 2314885530818457632 538976288   
538976288 0.096353     729618461984038944 3328195446976815152 807411744   
875769905 0.088639     2314885530818453552 2314903123004497952 538976288   
538976288 0.002549     2314903123004497952 2314885530818453536 825503280   
540024864 0.548842     2314885599168831520 3545231414673809440 538976288   
538982453 0.286802     2314885530818453536 2314885530818457632 538976288   
538976288 0.111240     2314885530818457632 2319389130445824032 809055800   
538976288 0.033858     3328195446976815152 2314906490679866929 538976288   
